year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-02-01,Westbound,Light Vehicles,9,6,8,9,42,105,225,366,481,499,500,485,493,409,472,575,635,620,448,318,222,159,60,23,0,1
2024,2024-02-01,Westbound,Heavy Vehicles,,1,,,5,11,28,32,52,51,48,43,35,43,39,54,41,33,34,24,10,7,3,4,0,1
2024,2024-02-01,Westbound,All Vehicles,9,7,8,9,47,116,253,398,533,550,548,528,528,452,511,629,676,653,482,342,232,166,63,27,0,1
2024,2024-02-02,Westbound,Heavy Vehicles,,,2,1,10,11,35,37,56,34,37,48,46,55,41,58,26,19,24,18,10,3,6,2,0,1
2024,2024-02-02,Westbound,Light Vehicles,9,7,8,11,44,96,229,321,552,461,458,516,505,505,489,572,554,539,339,260,227,150,79,58,0,1
2024,2024-02-02,Westbound,All Vehicles,9,7,10,12,54,107,264,358,608,495,495,564,551,560,530,630,580,558,363,278,237,153,85,60,0,1
2024,2024-02-03,Westbound,Light Vehicles,34,16,10,10,27,38,95,223,362,482,576,600,615,497,442,385,343,302,259,203,196,137,87,62,0,1
2024,2024-02-03,Westbound,Heavy Vehicles,1,2,2,2,3,5,8,14,15,27,32,32,30,29,27,26,21,18,23,14,10,6,2,1,0,1
2024,2024-02-03,Westbound,All Vehicles,35,18,12,12,30,43,103,237,377,509,608,632,645,526,469,411,364,320,282,217,206,143,89,63,0,1
2024,2024-02-04,Westbound,Light Vehicles,65,29,22,17,15,24,83,133,231,413,556,556,417,441,412,334,292,301,266,188,129,74,50,16,0,1
2024,2024-02-04,Westbound,Heavy Vehicles,1,3,2,1,1,3,6,14,24,24,28,31,23,35,21,32,22,25,13,8,7,3,2,1,0,1
2024,2024-02-04,Westbound,All Vehicles,66,32,24,18,16,27,89,147,255,437,584,587,440,476,433,366,314,326,279,196,136,77,52,17,0,1
2024,2024-02-05,Westbound,Heavy Vehicles,,3,1,2,7,7,24,36,55,44,37,36,41,35,37,55,42,33,23,11,7,5,2,3,0,1
2024,2024-02-05,Westbound,Light Vehicles,11,9,7,7,52,106,226,341,541,488,399,417,435,370,359,565,555,525,342,248,176,105,43,15,0,1
2024,2024-02-05,Westbound,All Vehicles,11,12,8,9,59,113,250,377,596,532,436,453,476,405,396,620,597,558,365,259,183,110,45,18,0,1
2024,2024-02-06,Westbound,Heavy Vehicles,,,,,8,10,25,26,64,58,45,49,37,40,54,68,64,57,26,25,14,7,6,2,0,0
