year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-02-22,Northbound,All Vehicles,40,22,12,26,32,100,222,375,636,456,439,359,419,380,415,558,595,598,462,301,208,163,98,63,0,0
2024,2024-02-23,Northbound,Light Vehicles,31,18,14,19,31,111,192,314,612,443,352,357,414,363,406,506,524,507,342,239,218,158,135,88,0,0
2024,2024-02-23,Northbound,Heavy Vehicles,,1,2,2,7,6,22,32,33,29,27,39,34,27,25,30,24,28,19,16,10,2,1,3,0,0
2024,2024-02-23,Northbound,All Vehicles,31,19,16,21,38,117,214,346,645,472,379,396,448,390,431,536,548,535,361,255,228,160,136,91,0,0
2024,2024-02-24,Northbound,Light Vehicles,53,39,33,24,21,48,101,167,215,329,374,409,379,324,331,339,347,347,269,211,173,160,147,97,0,0
2024,2024-02-24,Northbound,Heavy Vehicles,3,2,2,1,2,4,6,8,21,22,18,19,22,18,13,14,13,15,14,7,5,5,3,2,0,0
2024,2024-02-24,Northbound,All Vehicles,56,41,35,25,23,52,107,175,236,351,392,428,401,342,344,353,360,362,283,218,178,165,150,99,0,0
2024,2024-02-25,Northbound,Light Vehicles,77,71,40,24,21,51,78,119,206,282,319,404,326,344,313,329,312,309,267,209,151,122,79,51,0,0
2024,2024-02-25,Northbound,Heavy Vehicles,1,3,1,1,1,5,5,4,16,12,11,17,14,11,10,16,13,15,5,6,6,2,3,2,0,0
2024,2024-02-25,Northbound,All Vehicles,78,74,41,25,22,56,83,123,222,294,330,421,340,355,323,345,325,324,272,215,157,124,82,53,0,0
2024,2024-02-26,Northbound,Heavy Vehicles,2,4,5,,3,7,11,18,23,19,25,28,21,26,17,31,27,25,9,10,2,10,,2,0,0
2024,2024-02-26,Northbound,Light Vehicles,32,19,19,18,33,102,193,330,591,449,347,325,349,385,379,510,492,471,365,220,208,167,83,46,0,0
2024,2024-02-26,Northbound,All Vehicles,34,23,24,18,36,109,204,348,614,468,372,353,370,411,396,541,519,496,374,230,210,177,83,48,0,0
2024,2024-02-27,Northbound,Heavy Vehicles,5,2,4,,3,5,12,35,42,33,44,41,26,33,47,41,31,23,23,17,4,2,2,1,0,0
2024,2024-02-27,Northbound,Light Vehicles,35,24,12,12,30,104,199,370,619,457,384,339,355,371,375,447,557,475,386,234,168,129,81,38,0,0
2024,2024-02-27,Northbound,All Vehicles,40,26,16,12,33,109,211,405,661,490,428,380,381,404,422,488,588,498,409,251,172,131,83,39,0,0
2024,2024-02-28,Northbound,Light Vehicles,24,16,15,12,36,101,231,342,605,472,370,335,361,338,388,449,552,570,377,311,185,148,72,53,0,0
2024,2024-02-28,Northbound,Heavy Vehicles,2,5,3,5,3,8,20,33,49,49,47,39,40,35,41,37,27,25,19,12,9,2,,2,0,0
2024,2024-02-28,Northbound,All Vehicles,26,21,18,17,39,109,251,375,654,521,417,374,401,373,429,486,579,595,396,323,194,150,72,55,0,0
2024,2024-02-29,Northbound,Light Vehicles,36,22,11,20,33,100,215,367,584,335,357,381,340,344,391,500,529,591,412,289,181,123,80,52,0,0
2024,2024-02-29,Northbound,Heavy Vehicles,1,,2,3,5,5,19,32,42,28,39,42,47,36,42,42,27,20,29,12,6,4,3,2,0,0
2024,2024-02-29,Northbound,All Vehicles,37,22,13,23,38,105,234,399,626,363,396,423,387,380,433,542,556,611,441,301,187,127,83,54,0,0
