the_geom,station_id,road_name,suburb,cardinal_direction_name,classification_type,year,period,traffic_count,wgs84_latitude,wgs84_longitude
0101000020E610000015A8C5E0E1E36240EF5701BEDBD840C0,F3FWY001,Pacific Motorway,North Wahroonga,NORTH,HEAVY VEHICLES,2024,WEEKENDS,3224,-33.694206,151.121323
0101000020E610000015A8C5E0E1E36240EF5701BEDBD840C0,F3FWY001,Pacific Motorway,North Wahroonga,SOUTH,ALL VEHICLES,2024,WEEKENDS,32369,-33.694206,151.121323
0101000020E610000015A8C5E0E1E36240EF5701BEDBD840C0,F3FWY001,Pacific Motorway,North Wahroonga,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,29872,-33.694206,151.121323
0101000020E610000015A8C5E0E1E36240EF5701BEDBD840C0,F3FWY001,Pacific Motorway,North Wahroonga,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,2497,-33.694206,151.121323
0101000020E610000015A8C5E0E1E36240EF5701BEDBD840C0,F3FWY001,Pacific Motorway,North Wahroonga,BOTH,ALL VEHICLES,2024,WEEKENDS,67065,-33.694206,151.121323
0101000020E610000015A8C5E0E1E36240EF5701BEDBD840C0,F3FWY001,Pacific Motorway,North Wahroonga,BOTH,LIGHT VEHICLES,2024,WEEKENDS,61344,-33.694206,151.121323
0101000020E610000015A8C5E0E1E36240EF5701BEDBD840C0,F3FWY001,Pacific Motorway,North Wahroonga,BOTH,HEAVY VEHICLES,2024,WEEKENDS,5721,-33.694206,151.121323
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,ALL VEHICLES,2024,ALL DAYS,43875,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,LIGHT VEHICLES,2024,ALL DAYS,35387,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,HEAVY VEHICLES,2024,ALL DAYS,8488,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,ALL VEHICLES,2024,ALL DAYS,42186,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,34979,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,7207,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,ALL VEHICLES,2024,ALL DAYS,86061,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,LIGHT VEHICLES,2024,ALL DAYS,70366,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,HEAVY VEHICLES,2024,ALL DAYS,15695,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,ALL VEHICLES,2024,AM PEAK,8176,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,LIGHT VEHICLES,2024,AM PEAK,6081,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,HEAVY VEHICLES,2024,AM PEAK,2095,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,ALL VEHICLES,2024,AM PEAK,10881,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,LIGHT VEHICLES,2024,AM PEAK,8729,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,HEAVY VEHICLES,2024,AM PEAK,2152,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,ALL VEHICLES,2024,AM PEAK,19057,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,LIGHT VEHICLES,2024,AM PEAK,14810,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,HEAVY VEHICLES,2024,AM PEAK,4247,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,ALL VEHICLES,2024,OFF PEAK,16914,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,LIGHT VEHICLES,2024,OFF PEAK,13437,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,HEAVY VEHICLES,2024,OFF PEAK,3477,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,ALL VEHICLES,2024,OFF PEAK,18723,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,14345,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,4378,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,ALL VEHICLES,2024,OFF PEAK,35637,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,LIGHT VEHICLES,2024,OFF PEAK,27782,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,HEAVY VEHICLES,2024,OFF PEAK,7855,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,ALL VEHICLES,2024,PM PEAK,7291,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,LIGHT VEHICLES,2024,PM PEAK,6157,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,HEAVY VEHICLES,2024,PM PEAK,1134,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,ALL VEHICLES,2024,PM PEAK,8837,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,LIGHT VEHICLES,2024,PM PEAK,7408,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,HEAVY VEHICLES,2024,PM PEAK,1429,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,ALL VEHICLES,2024,PM PEAK,16128,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,LIGHT VEHICLES,2024,PM PEAK,13565,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,HEAVY VEHICLES,2024,PM PEAK,2563,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,ALL VEHICLES,2024,WEEKDAYS,32381,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,LIGHT VEHICLES,2024,WEEKDAYS,25675,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,HEAVY VEHICLES,2024,WEEKDAYS,6706,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,ALL VEHICLES,2024,WEEKDAYS,38441,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,LIGHT VEHICLES,2024,WEEKDAYS,30482,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,HEAVY VEHICLES,2024,WEEKDAYS,7959,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,ALL VEHICLES,2024,WEEKDAYS,70822,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,56157,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,14665,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,ALL VEHICLES,2024,WEEKENDS,35233,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,LIGHT VEHICLES,2024,WEEKENDS,31530,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,NORTH,HEAVY VEHICLES,2024,WEEKENDS,3703,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,ALL VEHICLES,2024,WEEKENDS,41354,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,37422,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,3932,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,ALL VEHICLES,2024,WEEKENDS,76587,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,LIGHT VEHICLES,2024,WEEKENDS,68952,-33.651676,151.137741
0101000020E6100000304AD05F68E4624047CB811E6AD340C0,F3FWY002,Pacific Motorway,Mount Kuring-Gai,BOTH,HEAVY VEHICLES,2024,WEEKENDS,7635,-33.651676,151.137741
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,ALL VEHICLES,2024,ALL DAYS,41620,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,LIGHT VEHICLES,2024,ALL DAYS,34221,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,HEAVY VEHICLES,2024,ALL DAYS,7399,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,ALL VEHICLES,2024,ALL DAYS,44204,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,36226,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,7978,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,ALL VEHICLES,2024,ALL DAYS,85824,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,LIGHT VEHICLES,2024,ALL DAYS,70447,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,HEAVY VEHICLES,2024,ALL DAYS,15377,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,ALL VEHICLES,2024,AM PEAK,8607,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,LIGHT VEHICLES,2024,AM PEAK,6442,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,HEAVY VEHICLES,2024,AM PEAK,2165,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,ALL VEHICLES,2024,AM PEAK,12297,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,LIGHT VEHICLES,2024,AM PEAK,9774,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,HEAVY VEHICLES,2024,AM PEAK,2523,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,ALL VEHICLES,2024,AM PEAK,20904,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,LIGHT VEHICLES,2024,AM PEAK,16216,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,HEAVY VEHICLES,2024,AM PEAK,4688,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,ALL VEHICLES,2024,OFF PEAK,20371,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,LIGHT VEHICLES,2024,OFF PEAK,15653,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,HEAVY VEHICLES,2024,OFF PEAK,4718,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,ALL VEHICLES,2024,OFF PEAK,19658,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,14839,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,4819,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,ALL VEHICLES,2024,OFF PEAK,40029,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,LIGHT VEHICLES,2024,OFF PEAK,30492,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,HEAVY VEHICLES,2024,OFF PEAK,9537,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,ALL VEHICLES,2024,PM PEAK,12668,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,LIGHT VEHICLES,2024,PM PEAK,10846,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,HEAVY VEHICLES,2024,PM PEAK,1822,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,ALL VEHICLES,2024,PM PEAK,8851,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,LIGHT VEHICLES,2024,PM PEAK,7342,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,HEAVY VEHICLES,2024,PM PEAK,1509,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,ALL VEHICLES,2024,PM PEAK,21519,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,LIGHT VEHICLES,2024,PM PEAK,18188,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,HEAVY VEHICLES,2024,PM PEAK,3331,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,ALL VEHICLES,2024,WEEKDAYS,41646,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,LIGHT VEHICLES,2024,WEEKDAYS,32941,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,HEAVY VEHICLES,2024,WEEKDAYS,8705,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,ALL VEHICLES,2024,WEEKDAYS,40806,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,LIGHT VEHICLES,2024,WEEKDAYS,31955,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,HEAVY VEHICLES,2024,WEEKDAYS,8851,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,ALL VEHICLES,2024,WEEKDAYS,82452,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,64896,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,17556,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,ALL VEHICLES,2024,WEEKENDS,39472,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,LIGHT VEHICLES,2024,WEEKENDS,35586,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,NORTH,HEAVY VEHICLES,2024,WEEKENDS,3886,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,ALL VEHICLES,2024,WEEKENDS,42344,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,37989,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,4355,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,ALL VEHICLES,2024,WEEKENDS,81816,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,LIGHT VEHICLES,2024,WEEKENDS,73575,-33.560299,151.192551
0101000020E6100000FDF9B66029E66240A27DACE0B7C740C0,F3FWY003,Pacific Motorway,Cowan,BOTH,HEAVY VEHICLES,2024,WEEKENDS,8241,-33.560299,151.192551
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,ALL VEHICLES,2024,ALL DAYS,39092,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,LIGHT VEHICLES,2024,ALL DAYS,32281,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,HEAVY VEHICLES,2024,ALL DAYS,6811,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,ALL VEHICLES,2024,ALL DAYS,42530,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,34463,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,8067,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,ALL VEHICLES,2024,ALL DAYS,81622,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,LIGHT VEHICLES,2024,ALL DAYS,66744,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,HEAVY VEHICLES,2024,ALL DAYS,14878,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,ALL VEHICLES,2024,AM PEAK,6778,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,LIGHT VEHICLES,2024,AM PEAK,5016,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,HEAVY VEHICLES,2024,AM PEAK,1762,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,ALL VEHICLES,2024,AM PEAK,11431,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,LIGHT VEHICLES,2024,AM PEAK,9006,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,HEAVY VEHICLES,2024,AM PEAK,2425,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,ALL VEHICLES,2024,AM PEAK,18209,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,LIGHT VEHICLES,2024,AM PEAK,14022,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,HEAVY VEHICLES,2024,AM PEAK,4187,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,ALL VEHICLES,2024,OFF PEAK,16394,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,LIGHT VEHICLES,2024,OFF PEAK,12904,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,HEAVY VEHICLES,2024,OFF PEAK,3490,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,ALL VEHICLES,2024,OFF PEAK,17249,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,12813,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,4436,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,ALL VEHICLES,2024,OFF PEAK,33643,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,LIGHT VEHICLES,2024,OFF PEAK,25717,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,BOTH,HEAVY VEHICLES,2024,OFF PEAK,7926,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,ALL VEHICLES,2024,PM PEAK,9709,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,LIGHT VEHICLES,2024,PM PEAK,8296,-33.496265,151.187408
0101000020E610000048E00F3FFFE5624021938C9C85BF40C0,F3FWY004,Pacific Motorway,Bar Point,NORTH,HEAVY VEHICLES,2024,PM PEAK,1413,-33.496265,151.187408
