date,station_id,station_name,station_lat,station_lon,station_suburb,station_lga,traffic_volume_total,traffic_volume_heavy,public_holiday,school_holiday,temp_c,wind_speed_ms,wind_dir_deg,rain_mm,weather_source_type,no2_pphm,matched_aq_site,aq_distance_km,has_no2_coverage,day_of_week,is_weekend,month,season_Autumn,season_Spring,season_Summer,season_Winter,road_Highway,road_Local Street,road_Major Road,heavy_pct,is_rainy,log_no2_pphm,traffic_volume_total_lag1,no2_pphm_lag1,traffic_volume_total_roll7,has_wind_data,stn_100001,stn_10011,stn_6109,stn_6119-PR,stn_6124,stn_6135-PR,stn_6178-PR,stn_7211,stn_7212,stn_7216,stn_MUB001
2024-06-01,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,65836.0,3189.0,0,0,14.408333333333331,2.9458333333333333,212.825,77.0,metro_hourly,1.0869565217391304,COOK AND PHILLIP,1.8,True,5,1,6,0,0,0,1,0,0,1,4.843854426149827,1,0.7357067949787413,77613.0,1.3869565217391304,69436.71428571429,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-02,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,52457.0,1836.0,0,0,14.05,3.9791666666666665,251.1916666666667,14.0,metro_hourly,1.0304347826086957,COOK AND PHILLIP,1.8,True,6,1,6,0,0,0,1,0,0,1,3.5000095316163717,1,0.7082499487457019,65836.0,1.0869565217391304,68677.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-03,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,66959.0,6582.0,0,0,13.370833333333332,2.2416666666666667,278.3125,0.0,metro_hourly,1.5086956521739132,COOK AND PHILLIP,1.8,True,0,0,6,0,0,0,1,0,0,1,9.829895906450217,0,0.9197629575849042,52457.0,1.0304347826086957,67915.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-04,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,71019.0,6489.0,0,0,12.391666666666666,2.208333333333333,267.125,0.0,metro_hourly,1.8391304347826083,COOK AND PHILLIP,1.8,True,1,0,6,0,0,0,1,0,0,1,9.13699150931441,0,1.0434978203532355,66959.0,1.5086956521739132,67979.14285714286,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-05,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,73480.0,6485.0,0,0,12.4375,1.55,271.1666666666667,1.0,metro_hourly,1.7608695652173914,COOK AND PHILLIP,1.8,True,2,0,6,0,0,0,1,0,0,1,8.825530756668481,0,1.0155456899694963,71019.0,1.8391304347826083,68050.28571428571,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-06,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,72592.0,6164.0,0,0,13.279166666666669,1.4166666666666667,273.5208333333333,23.8,metro_hourly,1.917391304347826,COOK AND PHILLIP,1.8,True,3,0,6,0,0,0,1,0,0,1,8.491293806480053,1,1.0706898280484864,73480.0,1.7608695652173914,68194.28571428571,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-07,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,73407.0,6029.0,0,0,14.916666666666666,2.79375,227.61875,6.6,metro_hourly,1.6869565217391302,COOK AND PHILLIP,1.8,True,4,0,6,0,0,0,1,0,0,1,8.21311319084011,1,0.9884091485344954,72592.0,1.917391304347826,68565.14285714286,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-08,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,63124.0,2812.0,0,0,15.0875,1.7791666666666668,193.3625,1.6,metro_hourly,1.7434782608695654,COOK AND PHILLIP,1.8,True,5,1,6,0,0,0,1,0,0,1,4.454724035232242,1,1.0092265536180178,73407.0,1.6869565217391302,67964.28571428571,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-09,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,56310.0,1784.0,0,0,14.008333333333333,1.7791666666666668,193.3625,0.0,metro_hourly,1.373913043478261,COOK AND PHILLIP,1.8,True,6,1,6,0,0,0,1,0,0,1,3.168176167643402,0,0.8645396668217097,63124.0,1.7434782608695654,67576.85714285714,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-10,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,26000.0,965.0,1,0,12.320833333333333,1.7791666666666668,193.3625,0.0,metro_hourly,1.2043478260869565,COOK AND PHILLIP,1.8,True,0,0,6,0,0,0,1,0,0,1,3.7115384615384612,0,0.7904316946679878,56310.0,1.373913043478261,68127.28571428571,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-11,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,65933.0,6228.0,0,0,12.654166666666669,1.7791666666666668,193.3625,0.0,metro_hourly,1.5391304347826087,COOK AND PHILLIP,1.8,True,1,0,6,0,0,0,1,0,0,1,9.445952709568804,0,0.9318216739050317,26000.0,1.2043478260869565,62276.0,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-12,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,69061.0,6572.0,0,0,12.833333333333334,1.7791666666666668,193.3625,0.0,metro_hourly,1.6391304347826088,COOK AND PHILLIP,1.8,True,2,0,6,0,0,0,1,0,0,1,9.516224786782699,0,0.9704494821363029,65933.0,1.5391304347826087,61549.42857142857,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-13,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,74687.0,6806.0,0,0,11.708333333333334,1.7791666666666668,193.3625,0.0,metro_hourly,1.6434782608695655,COOK AND PHILLIP,1.8,True,3,0,6,0,0,0,1,0,0,1,9.112696988766452,0,0.9720955730429718,69061.0,1.6391304347826088,60918.142857142855,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-14,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,70655.0,6325.0,0,0,11.565217391304348,0.8125,238.3875,32.2,metro_hourly,2.182608695652174,COOK AND PHILLIP,1.8,True,4,0,6,0,0,0,1,0,0,1,8.95194961432312,1,1.1577012050381164,74687.0,1.6434782608695655,61217.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-15,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,67977.0,2821.0,0,0,11.970833333333331,2.583333333333333,247.14166666666665,12.2,metro_hourly,1.3521739130434782,COOK AND PHILLIP,1.8,True,5,1,6,0,0,0,1,0,0,1,4.149933065595716,1,0.8553399699232861,70655.0,2.182608695652174,60824.28571428572,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-16,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,58383.0,2030.0,0,0,11.179166666666667,3.7458333333333336,258.7,0.0,metro_hourly,0.9739130434782608,COOK AND PHILLIP,1.8,True,6,1,6,0,0,0,1,0,0,1,3.477039549183838,0,0.6800178891181525,67977.0,1.3521739130434782,61517.57142857143,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-17,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,65983.0,6152.0,0,0,12.604166666666666,4.608333333333333,247.1708333333333,0.0,metro_hourly,1.3565217391304347,COOK AND PHILLIP,1.8,True,0,0,6,0,0,0,1,0,0,1,9.32361365806344,0,0.8571866925164507,58383.0,0.9739130434782608,61813.71428571428,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-18,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,67763.0,5990.0,0,0,11.475,2.8083333333333336,248.87916666666663,0.0,metro_hourly,1.791304347826087,COOK AND PHILLIP,1.8,True,1,0,6,0,0,0,1,0,0,1,8.83963224768679,0,1.0265089947667658,65983.0,1.3565217391304347,67525.57142857143,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-19,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,72428.0,6293.0,0,0,9.270833333333334,1.5125,244.9333333333333,0.2,metro_hourly,2.182608695652174,COOK AND PHILLIP,1.8,True,2,0,6,0,0,0,1,0,0,1,8.688628707129839,0,1.1577012050381164,67763.0,1.791304347826087,67787.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-20,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,74988.0,6792.0,0,0,9.264705882352942,0.9823529411764704,245.9882352941177,0.0,metro_hourly,2.340909090909091,COOK AND PHILLIP,1.8,True,3,0,6,0,0,0,1,0,0,1,9.057449191870699,0,1.206242952860475,72428.0,2.182608695652174,68268.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-21,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,73367.0,6614.0,0,0,13.413333333333332,2.2,229.06666666666663,0.0,metro_hourly,1.9217391304347828,COOK AND PHILLIP,1.8,True,4,0,6,0,0,0,1,0,0,1,9.014952226477844,0,1.0721790315999542,74988.0,2.340909090909091,68311.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-22,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,62992.0,2745.0,0,0,10.95,3.216666666666667,241.4583333333333,40.8,metro_hourly,1.3782608695652174,COOK AND PHILLIP,1.8,True,5,1,6,0,0,0,1,0,0,1,4.357696215392431,1,0.8663694934987859,73367.0,1.9217391304347828,68698.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-23,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,52675.0,1828.0,0,0,11.654166666666669,2.220833333333333,253.6916666666667,3.0,metro_hourly,1.4130434782608696,COOK AND PHILLIP,1.8,True,6,1,6,0,0,0,1,0,0,1,3.4703369719981016,1,0.8808888048232392,62992.0,1.3782608695652174,67986.28571428571,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-24,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,66782.0,6551.0,0,0,10.129166666666666,0.7999999999999999,206.3375,0.4,metro_hourly,1.7869565217391306,COOK AND PHILLIP,1.8,True,0,0,6,0,0,0,1,0,0,1,9.809529513940882,0,1.0249501479974747,52675.0,1.4130434782608696,67170.85714285714,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-25,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,68109.0,6602.0,0,0,12.554166666666667,1.0375,172.8791666666667,0.0,metro_hourly,1.7260869565217392,COOK AND PHILLIP,1.8,True,1,0,6,0,0,0,1,0,0,1,9.693285762527713,0,1.0028672317097254,66782.0,1.7869565217391306,67285.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-26,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,72233.0,7071.0,0,0,13.570833333333333,0.9291666666666668,216.4333333333333,0.0,metro_hourly,2.265217391304348,COOK AND PHILLIP,1.8,True,2,0,6,0,0,0,1,0,0,1,9.78915454155303,0,1.1833263428409393,68109.0,1.7260869565217392,67334.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-27,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,71521.0,6624.0,0,0,12.282608695652174,1.5291666666666668,274.3625,0.0,metro_hourly,2.260869565217391,COOK AND PHILLIP,1.8,True,3,0,6,0,0,0,1,0,0,1,9.26161546958236,0,1.1819938976071607,72233.0,2.265217391304348,67306.57142857143,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-28,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,74593.0,6611.0,0,0,12.6625,1.4541666666666666,228.45,0.0,metro_hourly,1.9043478260869564,COOK AND PHILLIP,1.8,True,4,0,6,0,0,0,1,0,0,1,8.862761921359914,0,1.0662088646134504,71521.0,2.260869565217391,66811.28571428571,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-29,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,64456.0,3075.0,0,0,13.466666666666669,1.3291666666666666,185.32083333333333,0.0,metro_hourly,1.7,COOK AND PHILLIP,1.8,True,5,1,6,0,0,0,1,0,0,1,4.770696288941293,0,0.9932517730102833,74593.0,1.9043478260869564,66986.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-06-30,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,49753.0,1700.0,0,0,12.954166666666666,2.841666666666667,202.95,5.0,metro_hourly,1.0217391304347827,COOK AND PHILLIP,1.8,True,6,1,6,0,0,0,1,0,0,1,3.416879384157739,1,0.703958096664161,64456.0,1.7,67195.57142857143,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-01,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,61913.0,6188.0,0,0,9.991666666666667,2.4166666666666665,238.7541666666667,6.199999999999999,metro_hourly,1.4217391304347828,COOK AND PHILLIP,1.8,True,0,0,7,0,0,0,1,0,0,1,9.994669940077205,1,0.8844859310040888,49753.0,1.0217391304347827,66778.14285714286,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-02,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,32441.0,3074.0,0,0,12.875,3.1041666666666665,204.6,0.6000000000000001,metro_hourly,1.5260869565217392,COOK AND PHILLIP,1.8,True,1,0,7,0,0,0,1,0,0,1,9.475663512222187,0,0.9266714479287158,61913.0,1.4217391304347828,66082.57142857143,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-03,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,63316.0,6057.0,0,0,13.045833333333334,3.1666666666666665,204.025,9.2,metro_hourly,1.5086956521739132,COOK AND PHILLIP,1.8,True,2,0,7,0,0,0,1,0,0,1,9.566302356434393,1,0.9197629575849042,32441.0,1.5260869565217392,60987.142857142855,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-04,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,66051.0,6538.0,0,0,15.058333333333332,3.2,146.7125,0.8,metro_hourly,1.2913043478260868,COOK AND PHILLIP,1.8,True,3,0,7,0,0,0,1,0,0,1,9.898411833280344,0,0.8291212396181669,63316.0,1.5086956521739132,59713.28571428572,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-05,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,68393.0,6198.0,0,0,14.658333333333331,3.5041666666666664,149.79583333333332,5.6,metro_hourly,1.0956521739130434,COOK AND PHILLIP,1.8,True,4,0,7,0,0,0,1,0,0,1,9.062330940300908,1,0.7398648051274048,66051.0,1.2913043478260868,58931.857142857145,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-06,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,60561.0,2802.0,0,0,14.191666666666668,3.045833333333333,186.95,1.2,metro_hourly,1.182608695652174,COOK AND PHILLIP,1.8,True,5,1,7,0,0,0,1,0,0,1,4.626739981176004,1,0.7805208107685339,68393.0,1.0956521739130434,58046.142857142855,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-07,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,51484.0,1764.0,0,0,12.945833333333333,1.0541666666666667,216.8375,3.2,metro_hourly,1.556521739130435,COOK AND PHILLIP,1.8,True,6,1,7,0,0,0,1,0,0,1,3.4263072022375884,1,0.9386476389754316,60561.0,1.182608695652174,57489.71428571428,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-08,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,58579.0,6171.0,0,0,14.075,0.9,159.1875,6.6,metro_hourly,1.891304347826087,COOK AND PHILLIP,1.8,True,0,0,7,0,0,0,1,0,0,1,10.534491882756619,1,1.0617077317326586,51484.0,1.556521739130435,57737.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-09,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,35060.0,3453.0,0,0,14.525,0.9541666666666666,186.8333333333333,3.0,metro_hourly,1.5869565217391304,COOK AND PHILLIP,1.8,True,1,0,7,0,0,0,1,0,0,1,9.848830576155162,1,0.9504820966224343,58579.0,1.891304347826087,57260.71428571428,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-10,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,63695.0,6337.0,0,0,13.329166666666666,1.3208333333333333,272.0,0.0,metro_hourly,1.7826086956521738,COOK AND PHILLIP,1.8,True,2,0,7,0,0,0,1,0,0,1,9.948975586780753,0,1.023388867430522,35060.0,1.5869565217391304,57634.857142857145,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-11,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,65652.0,6393.0,0,0,12.058333333333332,0.9833333333333334,219.8375,0.0,metro_hourly,2.0,COOK AND PHILLIP,1.8,True,3,0,7,0,0,0,1,0,0,1,9.737707914458053,0,1.0986122886681098,63695.0,1.7826086956521738,57689.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-13,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,62918.0,3143.0,0,0,12.841666666666669,2.845833333333333,231.0875,0.0,metro_hourly,1.2363636363636363,COOK AND PHILLIP,1.8,True,5,1,7,0,0,0,1,0,0,1,4.9953908261546776,0,0.8048511701399466,65652.0,2.0,57632.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-14,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,52687.0,1886.0,0,0,10.770833333333334,2.5791666666666666,267.875,0.0,metro_hourly,1.0695652173913044,COOK AND PHILLIP,1.8,True,6,1,7,0,0,0,1,0,0,1,3.5796306489266803,0,0.7273385453082246,62918.0,1.2363636363636363,56849.857142857145,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-15,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,60227.0,6011.0,0,0,10.241666666666667,2.6125000000000003,277.1666666666667,0.0,metro_hourly,1.2173913043478262,COOK AND PHILLIP,1.8,True,0,0,7,0,0,0,1,0,0,1,9.98057349693659,0,0.7963314167951762,52687.0,1.0695652173913044,55725.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-16,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,42641.0,4340.0,0,0,11.7875,2.725,286.7583333333333,0.0,metro_hourly,1.3347826086956522,COOK AND PHILLIP,1.8,True,1,0,7,0,0,0,1,0,0,1,10.177997701742454,0,0.8479187855856694,60227.0,1.2173913043478262,56974.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-17,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,67167.0,6712.0,0,0,13.770833333333334,3.6291666666666655,247.4875,0.0,metro_hourly,1.5391304347826087,COOK AND PHILLIP,1.8,True,2,0,7,0,0,0,1,0,0,1,9.993002516116544,0,0.9318216739050317,42641.0,1.3347826086956522,54697.142857142855,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-18,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,70048.0,6760.0,0,0,12.641666666666666,3.475,257.0833333333333,0.0,metro_hourly,1.4,COOK AND PHILLIP,1.8,True,3,0,7,0,0,0,1,0,0,1,9.650525354042943,0,0.8754687373538999,67167.0,1.5391304347826087,59283.857142857145,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-19,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,69604.0,6019.0,0,0,10.683333333333332,1.4291666666666665,279.40000000000003,0.0,metro_hourly,1.7695652173913046,COOK AND PHILLIP,1.8,True,4,0,7,0,0,0,1,0,0,1,8.647491523475662,0,1.018690346648968,70048.0,1.4,60191.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-20,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,64352.0,2867.0,0,0,13.725,3.7375,295.6708333333333,0.0,metro_hourly,0.8391304347826087,COOK AND PHILLIP,1.8,True,5,1,7,0,0,0,1,0,0,1,4.455183988065639,0,0.6092928701230826,69604.0,1.7695652173913046,60756.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-21,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,53124.0,1844.0,0,0,13.195833333333333,4.491666666666666,259.72083333333336,0.0,metro_hourly,0.8913043478260869,COOK AND PHILLIP,1.8,True,6,1,7,0,0,0,1,0,0,1,3.471124162337173,0,0.6372667221654887,64352.0,0.8391304347826087,60960.857142857145,1,0,1,0,0,0,0,0,0,0,0,0
2024-07-22,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,64036.0,6133.0,0,0,11.5875,1.375,267.4375,0.0,metro_hourly,2.3,COOK AND PHILLIP,1.8,True,0,0,7,0,0,0,1,0,0,1,9.577425198325942,0,1.1939224684724346,53124.0,0.8913043478260869,61023.28571428572,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-08,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,66287.0,6116.0,0,0,12.2,1.2791666666666666,113.11666666666667,0.0,metro_hourly,1.9130434782608696,COOK AND PHILLIP,1.8,True,3,0,8,0,0,0,1,0,0,1,9.226545174770317,0,1.0691984034618165,64036.0,2.3,61567.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-09,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,74429.0,6791.0,0,0,13.504166666666668,1.0,137.7125,0.0,metro_hourly,2.017391304347826,COOK AND PHILLIP,1.8,True,4,0,8,0,0,0,1,0,0,1,9.124131722849963,0,1.104392651583609,66287.0,1.9130434782608696,64945.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-10,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,71680.0,4441.0,0,0,13.625,1.3708333333333331,167.6,0.0,metro_hourly,1.4608695652173913,COOK AND PHILLIP,1.8,True,5,1,8,0,0,0,1,0,0,1,6.195591517857143,0,0.9005147692799875,74429.0,2.017391304347826,65982.85714285714,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-11,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,39470.0,2680.0,0,0,12.770833333333334,1.1666666666666667,209.6,1.0,metro_hourly,1.2739130434782608,COOK AND PHILLIP,1.8,True,6,1,8,0,0,0,1,0,0,1,6.789967063592601,0,0.8215021551417275,71680.0,1.4608695652173913,66216.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-12,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,63235.0,6321.0,0,0,13.566666666666668,0.6041666666666666,246.4583333333333,1.8,metro_hourly,2.3086956521739133,COOK AND PHILLIP,1.8,True,0,0,8,0,0,0,1,0,0,1,9.996046493239504,1,1.1965540489384905,39470.0,1.2739130434782608,61911.142857142855,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-13,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,66249.0,6422.0,0,0,16.383333333333333,1.3708333333333331,85.52916666666665,2.4,metro_hourly,1.7615384615384615,COOK AND PHILLIP,1.8,True,1,0,8,0,0,0,1,0,0,1,9.693731226131714,1,1.0157879380326964,63235.0,2.3086956521739133,61751.57142857143,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-16,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,69561.0,6554.0,0,0,15.870833333333332,1.1125,202.17916666666667,1.2000000000000002,metro_hourly,1.9045454545454543,COOK AND PHILLIP,1.8,True,4,0,8,0,0,0,1,0,0,1,9.421946205488707,1,1.0662769080251733,66249.0,1.7615384615384615,63626.57142857143,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-17,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,36781.0,1663.0,0,0,15.995833333333332,2.5083333333333333,267.85,0.2,metro_hourly,1.2608695652173914,COOK AND PHILLIP,1.8,True,5,1,8,0,0,0,1,0,0,1,4.521356134960985,0,0.8157495026522776,69561.0,1.9045454545454543,64415.857142857145,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-18,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,29302.0,1083.0,0,0,14.358333333333334,3.7458333333333336,224.2541666666667,0.4,metro_hourly,0.7869565217391304,COOK AND PHILLIP,1.8,True,6,1,8,0,0,0,1,0,0,1,3.695993447546243,0,0.5805139055730392,36781.0,1.2608695652173914,60200.71428571428,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-19,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,35295.0,3462.0,0,0,13.745833333333332,1.0666666666666669,171.72916666666666,1.8,metro_hourly,1.4217391304347828,COOK AND PHILLIP,1.8,True,0,0,8,0,0,0,1,0,0,1,9.808754781130471,1,0.8844859310040888,29302.0,0.7869565217391304,53754.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-20,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,65015.0,6361.0,0,0,14.916666666666666,1.5333333333333332,76.25833333333334,0.0,metro_hourly,1.6105263157894738,COOK AND PHILLIP,1.8,True,1,0,8,0,0,0,1,0,0,1,9.783896023994462,0,0.9595518545644414,35295.0,1.4217391304347828,48556.142857142855,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-22,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,69607.0,6779.0,0,0,17.204166666666666,1.3416666666666668,269.8583333333333,0.0,metro_hourly,2.242857142857143,COOK AND PHILLIP,1.8,True,3,0,8,0,0,0,1,0,0,1,9.738963035326908,0,1.1764547754320438,65015.0,1.6105263157894738,52205.42857142857,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-23,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,70759.0,6692.0,0,0,15.575,2.004166666666667,163.76250000000002,0.0,metro_hourly,1.9956521739130435,COOK AND PHILLIP,1.8,True,4,0,8,0,0,0,1,0,0,1,9.45745417544058,0,1.0971619620904633,69607.0,2.242857142857143,53115.71428571428,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-24,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,71852.0,4227.0,0,0,20.125,1.6166666666666665,295.84583333333336,0.6000000000000001,metro_hourly,1.2478260869565216,COOK AND PHILLIP,1.8,True,5,1,8,0,0,0,1,0,0,1,5.882926014585537,0,0.8099635655852337,70759.0,1.9956521739130435,53760.0,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-25,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,54750.0,2850.0,0,0,19.829166666666666,1.2916666666666667,200.0458333333333,0.0,metro_hourly,1.4782608695652173,COOK AND PHILLIP,1.8,True,6,1,8,0,0,0,1,0,0,1,5.205479452054795,0,0.9075570519054004,71852.0,1.2478260869565216,54087.28571428572,1,0,1,0,0,0,0,0,0,0,0,0
2024-08-26,10011,10011 - New South Head Road,-33.876652,151.230606,Edgecliff,Woollahra,51019.0,4978.0,0,0,18.725,2.779166666666667,206.4208333333333,0.0,metro_hourly,1.382608695652174,COOK AND PHILLIP,1.8,True,0,0,8,0,0,0,1,0,0,1,9.757149297320607,0,0.8681959780248202,54750.0,1.4782608695652173,56654.28571428572,1,0,1,0,0,0,0,0,0,0,0,0
