date,hour_ending,station_id,station_name,station_lat,station_lon,station_suburb,station_lga,traffic_volume_total,traffic_volume_light,traffic_volume_heavy,public_holiday,school_holiday,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,rain_mm,no2_pphm,co_ppm,ozone_pphm,matched_aq_site,aq_distance_km,has_no2_coverage
2025-02-10,20,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,18.2,76.9,1.1,101.6,0.0,0.4,,3.1,GOULBURN,13.0,True
2025-02-10,21,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,17.2,82.3,0.8,61.8,0.0,0.8,,2.3,GOULBURN,13.0,True
2025-02-10,22,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,16.5,87.2,0.6,84.2,0.0,0.7,,2.0,GOULBURN,13.0,True
2025-02-10,23,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,16.2,89.6,0.6,196.2,0.0,0.6,,1.7,GOULBURN,13.0,True
2025-02-10,24,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,16.3,91.3,0.8,194.3,0.0,0.3,,2.1,GOULBURN,13.0,True
2025-02-12,1,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,68.0,42.0,26.0,0,0,16.8,91.5,1.7,97.1,0.0,0.2,,2.5,GOULBURN,13.0,True
2025-02-12,2,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,42.0,27.0,15.0,0,0,16.6,91.9,1.7,106.9,0.0,,,,GOULBURN,13.0,True
2025-02-12,3,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,43.0,16.0,27.0,0,0,16.2,92.6,1.6,114.9,0.0,0.2,,2.4,GOULBURN,13.0,True
2025-02-12,4,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,38.0,11.0,27.0,0,0,15.7,93.1,0.9,110.6,0.0,0.2,,2.8,GOULBURN,13.0,True
2025-02-12,5,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,67.0,31.0,36.0,0,0,15.6,92.7,1.3,107.7,0.0,0.3,,2.6,GOULBURN,13.0,True
2025-02-12,6,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,211.0,106.0,105.0,0,0,15.6,92.1,1.0,129.2,0.0,0.3,,2.4,GOULBURN,13.0,True
2025-02-12,7,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,432.0,276.0,156.0,0,0,15.8,91.1,1.0,95.5,0.0,0.4,,2.2,GOULBURN,13.0,True
2025-02-12,8,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,559.0,425.0,134.0,0,0,16.8,87.0,1.0,91.8,0.0,0.4,,2.4,GOULBURN,13.0,True
2025-02-12,9,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,526.0,393.0,133.0,0,0,17.9,82.9,1.5,84.7,0.0,0.5,,2.6,GOULBURN,13.0,True
2025-02-12,10,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,463.0,314.0,149.0,0,0,19.4,75.9,1.4,97.6,0.0,0.3,,3.2,GOULBURN,13.0,True
2025-02-12,11,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,408.0,296.0,112.0,0,0,21.1,66.1,2.7,93.5,0.0,0.2,,3.6,GOULBURN,13.0,True
2025-02-12,12,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,355.0,255.0,100.0,0,0,21.9,63.2,2.4,105.5,0.0,0.2,,3.5,GOULBURN,13.0,True
2025-02-12,13,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,341.0,270.0,71.0,0,0,22.9,57.3,2.6,99.5,0.0,0.2,,4.1,GOULBURN,13.0,True
2025-02-12,14,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,363.0,294.0,69.0,0,0,23.4,56.9,3.2,91.3,0.0,0.3,,4.1,GOULBURN,13.0,True
2025-02-12,15,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,486.0,378.0,108.0,0,0,23.7,55.8,3.8,86.4,0.0,0.3,,3.9,GOULBURN,13.0,True
2025-02-12,16,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,514.0,431.0,83.0,0,0,23.4,59.4,3.8,84.4,0.0,0.3,,3.7,GOULBURN,13.0,True
2025-02-12,17,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,454.0,372.0,82.0,0,0,23.2,61.4,4.3,81.4,0.0,0.3,,3.9,GOULBURN,13.0,True
2025-02-12,18,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,373.0,315.0,58.0,0,0,22.5,65.4,4.7,84.2,0.0,0.2,,3.8,GOULBURN,13.0,True
2025-02-12,19,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,248.0,206.0,42.0,0,0,21.1,72.0,3.9,87.6,0.0,0.2,,3.7,GOULBURN,13.0,True
2025-02-12,20,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,188.0,161.0,27.0,0,0,19.9,77.0,3.0,85.8,0.0,0.3,,3.4,GOULBURN,13.0,True
2025-02-12,21,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,163.0,134.0,29.0,0,0,18.8,83.8,2.8,79.0,0.0,0.4,,3.1,GOULBURN,13.0,True
2025-02-12,22,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,118.0,91.0,27.0,0,0,18.1,88.9,3.5,78.9,0.0,0.3,,3.0,GOULBURN,13.0,True
2025-02-12,23,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,78.0,60.0,18.0,0,0,17.9,87.6,3.1,82.2,0.0,0.3,,2.9,GOULBURN,13.0,True
2025-02-12,24,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,60.0,37.0,23.0,0,0,17.6,90.0,2.6,81.4,0.0,0.4,,2.7,GOULBURN,13.0,True
2025-02-14,1,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,62.0,37.0,25.0,0,0,21.0,84.8,1.3,48.2,0.0,0.2,,2.4,GOULBURN,13.0,True
2025-02-14,2,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,51.0,32.0,19.0,0,0,20.9,85.3,0.9,52.8,0.0,,,,GOULBURN,13.0,True
2025-02-14,3,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,44.0,15.0,29.0,0,0,20.5,87.1,0.8,40.0,0.0,0.2,,2.2,GOULBURN,13.0,True
2025-02-14,4,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,47.0,11.0,36.0,0,0,20.0,89.1,0.9,60.9,0.0,0.4,,1.8,GOULBURN,13.0,True
2025-02-14,5,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,20.4,87.3,0.8,65.1,0.0,0.4,,1.8,GOULBURN,13.0,True
2025-02-14,6,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,20.6,86.0,1.4,243.1,0.0,0.4,,1.9,GOULBURN,13.0,True
2025-02-14,7,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,20.2,89.5,1.4,276.3,0.0,0.4,,2.3,GOULBURN,13.0,True
2025-02-14,8,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,18.4,92.5,1.7,284.1,6.2,0.4,,3.6,GOULBURN,13.0,True
2025-02-14,9,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,17.8,95.5,1.9,53.6,1.6,1.1,,3.2,GOULBURN,13.0,True
2025-02-14,10,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,18.1,94.4,1.5,31.4,1.2,0.4,,3.7,GOULBURN,13.0,True
2025-02-14,11,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,19.2,91.5,0.4,359.8,0.2,0.2,,3.7,GOULBURN,13.0,True
2025-02-14,12,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,490.0,388.0,102.0,0,0,20.7,86.4,0.5,336.6,0.0,0.3,,3.4,GOULBURN,13.0,True
2025-02-14,13,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,547.0,461.0,86.0,0,0,23.3,73.6,1.3,297.6,0.0,0.2,,3.4,GOULBURN,13.0,True
2025-02-14,14,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,562.0,458.0,104.0,0,0,24.9,65.5,0.8,316.7,0.0,0.2,,3.5,GOULBURN,13.0,True
2025-02-14,15,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,640.0,539.0,101.0,0,0,24.8,65.7,1.2,341.3,0.0,0.3,,3.3,GOULBURN,13.0,True
2025-02-14,16,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,635.0,540.0,95.0,0,0,24.8,67.7,1.9,32.2,0.0,0.4,,3.0,GOULBURN,13.0,True
2025-02-14,17,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,604.0,516.0,88.0,0,0,24.1,73.5,1.6,56.2,0.0,0.6,,2.5,GOULBURN,13.0,True
2025-02-14,18,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,537.0,484.0,53.0,0,0,18.7,90.7,2.3,264.4,11.4,0.2,,4.0,GOULBURN,13.0,True
2025-02-14,19,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,449.0,389.0,60.0,0,0,17.6,95.6,1.4,37.0,3.6,0.4,,3.9,GOULBURN,13.0,True
2025-02-14,20,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,415.0,378.0,37.0,0,0,18.0,95.4,0.5,286.4,0.8,0.3,,3.3,GOULBURN,13.0,True
2025-02-14,21,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,353.0,311.0,42.0,0,0,18.4,94.2,0.8,300.0,0.2,0.2,,3.4,GOULBURN,13.0,True
2025-02-14,22,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,221.0,199.0,22.0,0,0,18.3,91.1,0.8,320.3,0.0,0.1,,3.6,GOULBURN,13.0,True
2025-02-14,23,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,130.0,108.0,22.0,0,0,17.2,90.4,0.8,313.5,0.0,0.2,,3.1,GOULBURN,13.0,True
2025-02-14,24,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,86.0,68.0,18.0,0,0,15.9,91.6,0.8,304.1,0.0,0.2,,2.8,GOULBURN,13.0,True
2025-02-15,1,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,59.0,42.0,17.0,0,0,15.8,87.4,0.7,303.9,0.0,0.2,,2.9,GOULBURN,13.0,True
2025-02-15,2,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,45.0,32.0,13.0,0,0,14.6,92.0,0.8,288.5,0.0,,,,GOULBURN,13.0,True
2025-02-15,3,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,40.0,22.0,18.0,0,0,14.4,91.3,1.1,297.0,0.0,0.2,,2.3,GOULBURN,13.0,True
2025-02-15,4,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,26.0,10.0,16.0,0,0,14.0,90.8,1.2,280.2,0.0,0.2,,2.3,GOULBURN,13.0,True
2025-02-15,5,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,32.0,12.0,20.0,0,0,14.3,86.7,1.8,272.0,0.0,0.1,,2.5,GOULBURN,13.0,True
2025-02-15,6,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,63.0,34.0,29.0,0,0,13.9,85.9,1.1,269.0,0.0,0.2,,2.3,GOULBURN,13.0,True
2025-02-15,7,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,95.0,64.0,31.0,0,0,15.1,77.2,1.3,259.7,0.0,0.2,,2.2,GOULBURN,13.0,True
2025-02-15,8,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,192.0,146.0,46.0,0,0,16.7,70.4,3.3,264.6,0.0,0.2,,2.5,GOULBURN,13.0,True
2025-02-15,9,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,361.0,302.0,59.0,0,0,18.3,61.5,2.8,268.9,0.0,0.2,,2.7,GOULBURN,13.0,True
2025-02-15,10,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,555.0,475.0,80.0,0,0,19.2,53.8,4.3,259.8,0.0,0.1,,2.9,GOULBURN,13.0,True
2025-02-15,11,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,677.0,614.0,63.0,0,0,19.6,49.1,4.5,262.7,0.2,0.1,,2.9,GOULBURN,13.0,True
2025-02-15,12,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,729.0,661.0,68.0,0,0,19.6,48.9,4.9,261.9,0.0,0.1,,2.9,GOULBURN,13.0,True
2025-02-15,13,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,681.0,603.0,78.0,0,0,19.9,44.7,4.3,275.3,0.0,0.1,,2.8,GOULBURN,13.0,True
2025-02-15,14,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,703.0,629.0,74.0,0,0,20.2,37.2,4.4,273.6,0.0,0.1,,2.8,GOULBURN,13.0,True
2025-02-15,15,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,629.0,566.0,63.0,0,0,20.4,32.5,4.2,283.7,0.0,0.1,,2.9,GOULBURN,13.0,True
2025-02-15,16,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,637.0,577.0,60.0,0,0,20.0,32.9,4.6,261.6,0.0,0.1,,2.9,GOULBURN,13.0,True
2025-02-15,17,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,598.0,548.0,50.0,0,0,19.3,37.0,4.5,259.7,0.0,0.1,,3.0,GOULBURN,13.0,True
2025-02-15,18,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,472.0,423.0,49.0,0,0,18.3,37.0,4.6,261.2,0.0,0.1,,2.9,GOULBURN,13.0,True
2025-02-15,19,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,382.0,356.0,26.0,0,0,16.9,40.7,3.5,258.5,0.0,0.1,,2.8,GOULBURN,13.0,True
2025-02-15,20,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,319.0,284.0,35.0,0,0,15.6,45.9,2.3,254.0,0.0,0.1,,2.5,GOULBURN,13.0,True
2025-02-15,21,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,246.0,229.0,17.0,0,0,14.4,51.7,0.7,272.6,0.0,0.2,,2.2,GOULBURN,13.0,True
2025-02-15,22,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,171.0,155.0,16.0,0,0,14.0,53.6,0.8,287.4,0.0,0.4,,1.9,GOULBURN,13.0,True
2025-02-15,23,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,127.0,114.0,13.0,0,0,13.5,56.5,1.7,264.4,0.0,0.2,,2.0,GOULBURN,13.0,True
2025-02-15,24,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,81.0,72.0,9.0,0,0,12.4,60.4,1.6,263.3,0.0,0.2,,2.0,GOULBURN,13.0,True
2025-02-16,1,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,83.0,72.0,11.0,0,0,11.4,60.4,1.7,267.8,0.0,0.2,,2.1,GOULBURN,13.0,True
2025-02-16,2,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,73.0,63.0,10.0,0,0,10.5,63.5,1.4,268.7,0.0,,,,GOULBURN,13.0,True
2025-02-16,3,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,38.0,29.0,9.0,0,0,9.8,64.7,1.4,248.5,0.0,0.2,,1.9,GOULBURN,13.0,True
2025-02-16,4,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,24.0,11.0,13.0,0,0,8.8,68.8,1.6,267.3,0.0,0.2,,1.8,GOULBURN,13.0,True
2025-02-16,5,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,19.0,13.0,6.0,0,0,7.4,77.0,0.4,56.2,0.0,0.3,,1.4,GOULBURN,13.0,True
2025-02-16,6,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,32.0,15.0,17.0,0,0,6.9,75.1,0.3,298.0,0.0,0.3,,1.4,GOULBURN,13.0,True
2025-02-16,7,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,58.0,43.0,15.0,0,0,8.0,71.1,0.9,183.2,0.0,0.3,,1.5,GOULBURN,13.0,True
2025-02-16,8,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,107.0,90.0,17.0,0,0,9.4,67.6,2.2,226.8,0.0,0.2,,1.6,GOULBURN,13.0,True
2025-02-16,9,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,218.0,198.0,20.0,0,0,11.2,46.5,3.4,210.1,0.0,0.0,,1.8,GOULBURN,13.0,True
2025-02-16,10,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,322.0,293.0,29.0,0,0,12.3,42.8,2.5,224.5,0.0,0.0,,1.8,GOULBURN,13.0,True
2025-02-16,11,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,453.0,420.0,33.0,0,0,13.6,41.1,2.6,211.2,0.0,0.0,,1.9,GOULBURN,13.0,True
2025-02-16,12,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,14.8,38.3,2.2,213.7,0.0,0.0,,1.9,GOULBURN,13.0,True
2025-02-16,13,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,15.8,35.4,2.8,216.6,0.0,0.0,,2.0,GOULBURN,13.0,True
2025-02-16,14,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,16.6,35.3,2.4,212.2,0.0,0.0,,2.0,GOULBURN,13.0,True
2025-02-16,15,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,17.4,31.6,2.7,206.4,0.0,0.0,,2.1,GOULBURN,13.0,True
2025-02-16,16,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,17.8,28.5,2.6,190.7,0.0,0.1,,2.2,GOULBURN,13.0,True
2025-02-16,17,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,0.0,0.0,0.0,0,0,18.2,29.1,2.5,188.6,0.0,0.1,,2.2,GOULBURN,13.0,True
2025-02-16,18,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,726.0,668.0,58.0,0,0,18.0,29.4,2.3,167.6,0.0,0.1,,2.2,GOULBURN,13.0,True
2025-02-16,19,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,581.0,543.0,38.0,0,0,16.8,35.7,1.5,150.6,0.0,0.2,,2.0,GOULBURN,13.0,True
2025-02-16,20,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,475.0,444.0,31.0,0,0,14.8,44.7,1.5,101.8,0.0,0.3,,1.6,GOULBURN,13.0,True
2025-02-16,21,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,338.0,310.0,28.0,0,0,13.1,62.9,1.9,78.5,0.0,0.3,,1.3,GOULBURN,13.0,True
2025-02-16,22,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,260.0,237.0,23.0,0,0,11.8,69.5,0.4,45.4,0.0,0.4,,1.1,GOULBURN,13.0,True
2025-02-16,23,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,147.0,127.0,20.0,0,0,10.5,77.5,0.3,113.3,0.0,0.6,,0.8,GOULBURN,13.0,True
2025-02-16,24,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,86.0,75.0,11.0,0,0,9.5,80.7,0.4,175.9,0.0,0.7,,0.6,GOULBURN,13.0,True
2025-02-17,1,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,87.0,68.0,19.0,0,0,8.4,84.6,0.5,197.3,0.0,0.7,,0.5,GOULBURN,13.0,True
2025-02-17,2,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,74.0,56.0,18.0,0,0,7.4,87.1,0.0,20.0,0.0,,,,GOULBURN,13.0,True
2025-02-17,3,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,51.0,35.0,16.0,0,0,6.4,93.9,0.1,120.4,0.0,0.5,,0.2,GOULBURN,13.0,True
2025-02-17,4,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,35.0,16.0,19.0,0,0,5.8,94.2,0.1,74.6,0.0,0.6,,0.1,GOULBURN,13.0,True
2025-02-17,5,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,81.0,52.0,29.0,0,0,5.3,95.1,0.2,98.8,0.0,0.5,,0.1,GOULBURN,13.0,True
2025-02-17,6,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,265.0,162.0,103.0,0,0,4.9,95.3,0.2,285.6,0.0,0.5,,0.1,GOULBURN,13.0,True
2025-02-17,7,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,460.0,307.0,153.0,0,0,6.1,91.7,0.4,202.1,0.0,0.4,,0.2,GOULBURN,13.0,True
2025-02-17,8,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,679.0,525.0,154.0,0,0,10.0,68.9,0.5,148.4,0.0,0.4,,0.8,GOULBURN,13.0,True
2025-02-17,9,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,587.0,430.0,157.0,0,0,12.4,53.9,0.7,165.1,0.0,0.3,,1.5,GOULBURN,13.0,True
2025-02-17,10,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,541.0,407.0,134.0,0,0,13.8,44.4,1.6,91.0,0.0,0.1,,1.8,GOULBURN,13.0,True
2025-02-17,11,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,470.0,346.0,124.0,0,0,15.3,41.6,0.6,42.4,0.0,0.1,,2.0,GOULBURN,13.0,True
2025-02-17,12,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,485.0,382.0,103.0,0,0,16.5,35.7,0.7,191.5,0.0,0.1,,2.2,GOULBURN,13.0,True
2025-02-17,13,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,525.0,419.0,106.0,0,0,17.7,34.4,0.8,176.9,0.0,0.1,,2.3,GOULBURN,13.0,True
2025-02-17,14,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,533.0,444.0,89.0,0,0,18.7,35.2,0.9,186.2,0.0,0.1,,2.4,GOULBURN,13.0,True
2025-02-17,15,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,541.0,448.0,93.0,0,0,19.2,35.5,1.4,191.3,0.0,0.1,,2.3,GOULBURN,13.0,True
2025-02-17,16,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,509.0,411.0,98.0,0,0,20.0,33.5,1.2,157.8,0.0,0.1,,2.4,GOULBURN,13.0,True
2025-02-17,17,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,471.0,396.0,75.0,0,0,20.1,34.1,1.1,124.3,0.0,0.1,,2.3,GOULBURN,13.0,True
2025-02-17,18,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,401.0,344.0,57.0,0,0,19.8,36.8,1.9,88.2,0.0,0.2,,2.2,GOULBURN,13.0,True
2025-02-17,19,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,308.0,269.0,39.0,0,0,18.4,45.8,3.4,81.9,0.0,0.2,,1.9,GOULBURN,13.0,True
2025-02-17,20,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,236.0,196.0,40.0,0,0,15.5,60.0,3.4,76.4,0.0,0.2,,1.7,GOULBURN,13.0,True
2025-02-17,21,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,170.0,141.0,29.0,0,0,13.8,69.5,2.9,82.2,0.0,0.1,,1.7,GOULBURN,13.0,True
2025-02-17,22,6109,6109 - M23 Federal Highway,-34.820808,149.599777,Yarra,Goulburn Mulwaree,145.0,117.0,28.0,0,0,12.7,75.0,1.9,91.1,0.0,0.2,,1.6,GOULBURN,13.0,True
