timestamp,station_id,road,lga,volume_light,volume_heavy,max_temp,rainfall,hour_of_day,day_of_week,is_weekend,month,public_holiday,school_holiday,co2_estimate,max_temp_imputed,rainfall_imputed
2024-01-31 22:00:00,7272,Edgar Street,Bankstown,233.0,8.0,27.5,0.0,22,Wednesday,False,1,0,0,67.45102,False,False
2024-01-31 23:00:00,7272,Edgar Street,Bankstown,153.0,11.0,27.5,0.0,23,Wednesday,False,1,0,0,48.66862,False,False
2024-02-01 00:00:00,7272,Edgar Street,Bankstown,98.0,3.0,32.1,0.0,0,Thursday,False,2,0,1,28.09212,False,False
2024-02-01 01:00:00,7272,Edgar Street,Bankstown,39.0,8.0,32.1,0.0,1,Thursday,False,2,0,1,16.36306,False,False
2024-02-01 02:00:00,7272,Edgar Street,Bankstown,31.0,3.0,32.1,0.0,2,Thursday,False,2,0,1,10.448340000000002,False,False
2024-02-01 03:00:00,7272,Edgar Street,Bankstown,39.0,6.0,32.1,0.0,3,Thursday,False,2,0,1,14.839860000000002,False,False
2024-02-01 04:00:00,7272,Edgar Street,Bankstown,69.0,9.0,32.1,0.0,4,Thursday,False,2,0,1,25.024860000000004,False,False
2024-02-01 05:00:00,7272,Edgar Street,Bankstown,218.0,29.0,32.1,0.0,5,Thursday,False,2,0,1,79.49452000000001,False,False
2024-02-01 06:00:00,7272,Edgar Street,Bankstown,388.0,65.0,32.1,0.0,6,Thursday,False,2,0,1,151.67992,False,False
2024-02-01 07:00:00,7272,Edgar Street,Bankstown,466.0,76.0,32.1,0.0,7,Thursday,False,2,0,1,180.59804000000003,False,False
2024-02-01 08:00:00,7272,Edgar Street,Bankstown,510.0,62.0,32.1,0.0,8,Thursday,False,2,0,1,181.5226,False,False
2024-02-01 09:00:00,7272,Edgar Street,Bankstown,449.0,77.0,32.1,0.0,9,Thursday,False,2,0,1,176.88286,False,False
2024-02-01 10:00:00,7272,Edgar Street,Bankstown,418.0,75.0,32.1,0.0,10,Thursday,False,2,0,1,167.19612,False,False
2024-02-01 11:00:00,7272,Edgar Street,Bankstown,403.0,93.0,32.1,0.0,11,Thursday,False,2,0,1,176.95482,False,False
2024-02-01 12:00:00,7272,Edgar Street,Bankstown,401.0,66.0,32.1,0.0,12,Thursday,False,2,0,1,155.86494,False,False
2024-02-01 13:00:00,7272,Edgar Street,Bankstown,455.0,55.0,32.1,0.0,13,Thursday,False,2,0,1,161.70770000000002,False,False
2024-02-01 14:00:00,7272,Edgar Street,Bankstown,443.0,62.0,32.1,0.0,14,Thursday,False,2,0,1,163.87882000000002,False,False
2024-02-01 15:00:00,7272,Edgar Street,Bankstown,490.0,58.0,32.1,0.0,15,Thursday,False,2,0,1,173.20940000000002,False,False
2024-02-01 16:00:00,7272,Edgar Street,Bankstown,512.0,44.0,32.1,0.0,16,Thursday,False,2,0,1,168.34048,False,False
2024-02-01 17:00:00,7272,Edgar Street,Bankstown,444.0,42.0,32.1,0.0,17,Thursday,False,2,0,1,148.91016000000002,False,False
2024-02-01 18:00:00,7272,Edgar Street,Bankstown,394.0,34.0,32.1,0.0,18,Thursday,False,2,0,1,129.65036000000003,False,False
2024-02-01 19:00:00,7272,Edgar Street,Bankstown,377.0,29.0,32.1,0.0,19,Thursday,False,2,0,1,121.36558000000002,False,False
2024-02-01 20:00:00,7272,Edgar Street,Bankstown,360.0,26.0,32.1,0.0,20,Thursday,False,2,0,1,114.604,False,False
2024-02-01 21:00:00,7272,Edgar Street,Bankstown,339.0,25.0,32.1,0.0,21,Thursday,False,2,0,1,108.31226,False,False
2024-02-01 22:00:00,7272,Edgar Street,Bankstown,265.0,12.0,32.1,0.0,22,Thursday,False,2,0,1,78.9243,False,False
2024-02-01 23:00:00,7272,Edgar Street,Bankstown,170.0,12.0,32.1,0.0,23,Thursday,False,2,0,1,53.907,False,False
2024-02-02 00:00:00,7272,Edgar Street,Bankstown,105.0,10.0,31.1,0.0,0,Friday,False,2,0,1,35.2667,False,False
2024-02-02 01:00:00,7272,Edgar Street,Bankstown,56.0,6.0,31.1,0.0,1,Friday,False,2,0,1,19.316640000000003,False,False
2024-02-02 02:00:00,7272,Edgar Street,Bankstown,39.0,5.0,31.1,0.0,2,Friday,False,2,0,1,14.07826,False,False
2024-02-02 03:00:00,7272,Edgar Street,Bankstown,35.0,8.0,31.1,0.0,3,Friday,False,2,0,1,15.309700000000005,False,False
2024-02-02 04:00:00,7272,Edgar Street,Bankstown,65.0,18.0,31.1,0.0,4,Friday,False,2,0,1,30.825900000000004,False,False
2024-02-02 05:00:00,7272,Edgar Street,Bankstown,207.0,25.0,31.1,0.0,5,Friday,False,2,0,1,73.55138000000001,False,False
2024-02-02 06:00:00,7272,Edgar Street,Bankstown,411.0,51.0,31.1,0.0,6,Friday,False,2,0,1,147.07434,False,False
2024-02-02 07:00:00,7272,Edgar Street,Bankstown,431.0,68.0,31.1,0.0,7,Friday,False,2,0,1,165.28834,False,False
2024-02-02 08:00:00,7272,Edgar Street,Bankstown,491.0,65.0,31.1,0.0,8,Friday,False,2,0,1,178.80394000000004,False,False
2024-02-02 09:00:00,7272,Edgar Street,Bankstown,415.0,89.0,31.1,0.0,9,Friday,False,2,0,1,177.06850000000003,False,False
2024-02-02 10:00:00,7272,Edgar Street,Bankstown,416.0,97.0,31.1,0.0,10,Friday,False,2,0,1,183.42464,False,False
2024-02-02 11:00:00,7272,Edgar Street,Bankstown,433.0,61.0,31.1,0.0,11,Friday,False,2,0,1,160.48382,False,False
2024-02-02 12:00:00,7272,Edgar Street,Bankstown,445.0,78.0,31.1,0.0,12,Friday,False,2,0,1,176.59110000000004,False,False
2024-02-02 13:00:00,7272,Edgar Street,Bankstown,415.0,70.0,31.1,0.0,13,Friday,False,2,0,1,162.59810000000002,False,False
2024-02-02 14:00:00,7272,Edgar Street,Bankstown,420.0,76.0,31.1,0.0,14,Friday,False,2,0,1,168.4844,False,False
2024-02-02 15:00:00,7272,Edgar Street,Bankstown,439.0,66.0,31.1,0.0,15,Friday,False,2,0,1,165.87186000000003,False,False
2024-02-02 16:00:00,7272,Edgar Street,Bankstown,522.0,57.0,31.1,0.0,16,Friday,False,2,0,1,180.87468,False,False
2024-02-02 17:00:00,7272,Edgar Street,Bankstown,509.0,41.0,31.1,0.0,17,Friday,False,2,0,1,165.26566000000005,False,False
2024-02-02 18:00:00,7272,Edgar Street,Bankstown,460.0,37.0,31.1,0.0,18,Friday,False,2,0,1,149.31560000000002,False,False
2024-02-02 19:00:00,7272,Edgar Street,Bankstown,420.0,31.0,31.1,0.0,19,Friday,False,2,0,1,134.2124,False,False
2024-02-02 20:00:00,7272,Edgar Street,Bankstown,366.0,17.0,31.1,0.0,20,Friday,False,2,0,1,109.32964,False,False
2024-02-02 21:00:00,7272,Edgar Street,Bankstown,369.0,17.0,31.1,0.0,21,Friday,False,2,0,1,110.11966,False,False
2024-02-02 22:00:00,7272,Edgar Street,Bankstown,314.0,23.0,31.1,0.0,22,Friday,False,2,0,1,100.20556,False,False
2024-02-02 23:00:00,7272,Edgar Street,Bankstown,244.0,13.0,31.1,0.0,23,Friday,False,2,0,1,74.15576000000001,False,False
2024-02-03 00:00:00,7272,Edgar Street,Bankstown,156.0,6.0,28.7,0.0,0,Saturday,True,2,0,1,45.65064,False,False
2024-02-03 01:00:00,7272,Edgar Street,Bankstown,75.0,5.0,28.7,0.0,1,Saturday,True,2,0,1,23.5585,False,False
2024-02-03 02:00:00,7272,Edgar Street,Bankstown,57.0,4.0,28.7,0.0,2,Saturday,True,2,0,1,18.056780000000003,False,False
2024-02-03 03:00:00,7272,Edgar Street,Bankstown,41.0,6.0,28.7,0.0,3,Saturday,True,2,0,1,15.36654,False,False
2024-02-03 04:00:00,7272,Edgar Street,Bankstown,53.0,6.0,28.7,0.0,4,Saturday,True,2,0,1,18.52662,False,False
2024-02-03 05:00:00,7272,Edgar Street,Bankstown,136.0,19.0,28.7,0.0,5,Saturday,True,2,0,1,50.28464000000001,False,False
2024-02-03 06:00:00,7272,Edgar Street,Bankstown,235.0,25.0,28.7,0.0,6,Saturday,True,2,0,1,80.92490000000001,False,False
2024-02-03 07:00:00,7272,Edgar Street,Bankstown,296.0,38.0,28.7,0.0,7,Saturday,True,2,0,1,106.88944,False,False
2024-02-03 08:00:00,7272,Edgar Street,Bankstown,390.0,51.0,28.7,0.0,8,Saturday,True,2,0,1,141.54420000000002,False,False
2024-02-03 09:00:00,7272,Edgar Street,Bankstown,402.0,34.0,28.7,0.0,9,Saturday,True,2,0,1,131.75708000000003,False,False
2024-02-03 10:00:00,7272,Edgar Street,Bankstown,447.0,49.0,28.7,0.0,10,Saturday,True,2,0,1,155.03138,False,False
2024-02-03 11:00:00,7272,Edgar Street,Bankstown,502.0,35.0,28.7,0.0,11,Saturday,True,2,0,1,158.85268000000002,False,False
2024-02-03 12:00:00,7272,Edgar Street,Bankstown,491.0,37.0,28.7,0.0,12,Saturday,True,2,0,1,157.47914000000003,False,False
2024-02-03 13:00:00,7272,Edgar Street,Bankstown,356.0,30.0,28.7,0.0,13,Saturday,True,2,0,1,116.59704,False,False
2024-02-03 14:00:00,7272,Edgar Street,Bankstown,500.0,39.0,28.7,0.0,14,Saturday,True,2,0,1,161.37240000000003,False,False
2024-02-03 15:00:00,7272,Edgar Street,Bankstown,465.0,28.0,28.7,0.0,15,Saturday,True,2,0,1,143.77790000000002,False,False
2024-02-03 16:00:00,7272,Edgar Street,Bankstown,488.0,23.0,28.7,0.0,16,Saturday,True,2,0,1,146.02672,False,False
2024-02-03 17:00:00,7272,Edgar Street,Bankstown,467.0,32.0,28.7,0.0,17,Saturday,True,2,0,1,147.35098000000002,False,False
2024-02-03 18:00:00,7272,Edgar Street,Bankstown,529.0,27.0,28.7,0.0,18,Saturday,True,2,0,1,159.87006,False,False
2024-02-03 19:00:00,7272,Edgar Street,Bankstown,455.0,29.0,28.7,0.0,19,Saturday,True,2,0,1,141.9061,False,False
2024-02-03 20:00:00,7272,Edgar Street,Bankstown,410.0,17.0,28.7,0.0,20,Saturday,True,2,0,1,120.91660000000002,False,False
2024-02-03 21:00:00,7272,Edgar Street,Bankstown,379.0,22.0,28.7,0.0,21,Saturday,True,2,0,1,116.56106,False,False
2024-02-03 22:00:00,7272,Edgar Street,Bankstown,367.0,26.0,28.7,0.0,22,Saturday,True,2,0,1,116.44738,False,False
2024-02-03 23:00:00,7272,Edgar Street,Bankstown,309.0,23.0,28.7,0.0,23,Saturday,True,2,0,1,98.88886,False,False
2024-02-04 00:00:00,7272,Edgar Street,Bankstown,179.0,12.0,36.5,0.0,0,Sunday,True,2,0,1,56.277060000000006,False,False
2024-02-04 01:00:00,7272,Edgar Street,Bankstown,118.0,12.0,36.5,0.0,1,Sunday,True,2,0,1,40.21332,False,False
2024-02-04 02:00:00,7272,Edgar Street,Bankstown,78.0,7.0,36.5,0.0,2,Sunday,True,2,0,1,25.871720000000003,False,False
2024-02-04 03:00:00,7272,Edgar Street,Bankstown,55.0,5.0,36.5,0.0,3,Sunday,True,2,0,1,18.2917,False,False
2024-02-04 04:00:00,7272,Edgar Street,Bankstown,47.0,8.0,36.5,0.0,4,Sunday,True,2,0,1,18.469780000000004,False,False
2024-02-04 05:00:00,7272,Edgar Street,Bankstown,85.0,3.0,36.5,0.0,5,Sunday,True,2,0,1,24.6687,False,False
2024-02-04 06:00:00,7272,Edgar Street,Bankstown,152.0,5.0,36.5,0.0,6,Sunday,True,2,0,1,43.83568,False,False
2024-02-04 07:00:00,7272,Edgar Street,Bankstown,214.0,25.0,36.5,0.0,7,Sunday,True,2,0,1,75.39476,False,False
2024-02-04 08:00:00,7272,Edgar Street,Bankstown,316.0,18.0,36.5,0.0,8,Sunday,True,2,0,1,96.92424,False,False
2024-02-04 09:00:00,7272,Edgar Street,Bankstown,387.0,20.0,36.5,0.0,9,Sunday,True,2,0,1,117.14458,False,False
2024-02-04 10:00:00,7272,Edgar Street,Bankstown,420.0,22.0,36.5,0.0,10,Sunday,True,2,0,1,127.358,False,False
2024-02-04 11:00:00,7272,Edgar Street,Bankstown,423.0,25.0,36.5,0.0,11,Sunday,True,2,0,1,130.43282,False,False
2024-02-04 12:00:00,7272,Edgar Street,Bankstown,422.0,32.0,36.5,0.0,12,Sunday,True,2,0,1,135.50068000000002,False,False
2024-02-04 13:00:00,7272,Edgar Street,Bankstown,390.0,18.0,36.5,0.0,13,Sunday,True,2,0,1,116.4114,False,False
2024-02-04 14:00:00,7272,Edgar Street,Bankstown,412.0,22.0,36.5,0.0,14,Sunday,True,2,0,1,125.25128,False,False
2024-02-04 15:00:00,7272,Edgar Street,Bankstown,405.0,22.0,36.5,0.0,15,Sunday,True,2,0,1,123.4079,False,False
2024-02-04 16:00:00,7272,Edgar Street,Bankstown,374.0,27.0,36.5,0.0,16,Sunday,True,2,0,1,119.05236000000002,False,False
2024-02-04 17:00:00,7272,Edgar Street,Bankstown,386.0,26.0,36.5,0.0,17,Sunday,True,2,0,1,121.45084000000004,False,False
2024-02-04 18:00:00,7272,Edgar Street,Bankstown,385.0,20.0,36.5,0.0,18,Sunday,True,2,0,1,116.6179,False,False
2024-02-04 19:00:00,7272,Edgar Street,Bankstown,347.0,23.0,36.5,0.0,19,Sunday,True,2,0,1,108.89578,False,False
2024-02-04 20:00:00,7272,Edgar Street,Bankstown,327.0,22.0,36.5,0.0,20,Sunday,True,2,0,1,102.86738,False,False
2024-02-04 21:00:00,7272,Edgar Street,Bankstown,401.0,30.0,36.5,0.0,21,Sunday,True,2,0,1,128.44734,False,False
2024-02-04 22:00:00,7272,Edgar Street,Bankstown,286.0,19.0,36.5,0.0,22,Sunday,True,2,0,1,89.78564,False,False
2024-02-04 23:00:00,7272,Edgar Street,Bankstown,203.0,9.0,36.5,0.0,23,Sunday,True,2,0,1,60.31242,False,False
2024-02-05 00:00:00,7272,Edgar Street,Bankstown,88.0,13.0,34.6,0.0,0,Monday,False,2,0,1,33.07472,False,False
2024-02-05 01:00:00,7272,Edgar Street,Bankstown,55.0,6.0,34.6,0.0,1,Monday,False,2,0,1,19.0533,False,False
2024-02-05 02:00:00,7272,Edgar Street,Bankstown,28.0,9.0,34.6,0.0,2,Monday,False,2,0,1,14.227920000000005,False,False
2024-02-05 03:00:00,7272,Edgar Street,Bankstown,39.0,10.0,34.6,0.0,3,Monday,False,2,0,1,17.88626,False,False
2024-02-05 04:00:00,7272,Edgar Street,Bankstown,84.0,8.0,34.6,0.0,4,Monday,False,2,0,1,28.21336,False,False
2024-02-05 05:00:00,7272,Edgar Street,Bankstown,217.0,28.0,34.6,0.0,5,Monday,False,2,0,1,78.46958000000001,False,False
2024-02-05 06:00:00,7272,Edgar Street,Bankstown,407.0,83.0,34.6,0.0,6,Monday,False,2,0,1,170.39218000000002,False,False
2024-02-05 07:00:00,7272,Edgar Street,Bankstown,447.0,70.0,34.6,0.0,7,Monday,False,2,0,1,171.02498,False,False
2024-02-05 08:00:00,7272,Edgar Street,Bankstown,495.0,69.0,34.6,0.0,8,Monday,False,2,0,1,182.9037,False,False
2024-02-05 09:00:00,7272,Edgar Street,Bankstown,428.0,72.0,34.6,0.0,9,Monday,False,2,0,1,167.54472000000004,False,False
2024-02-05 10:00:00,7272,Edgar Street,Bankstown,381.0,81.0,34.6,0.0,10,Monday,False,2,0,1,162.02214000000004,False,False
2024-02-05 11:00:00,7272,Edgar Street,Bankstown,427.0,61.0,34.6,0.0,11,Monday,False,2,0,1,158.90378,False,False
2024-02-05 12:00:00,7272,Edgar Street,Bankstown,418.0,72.0,34.6,0.0,12,Monday,False,2,0,1,164.91132000000002,False,False
2024-02-05 13:00:00,7272,Edgar Street,Bankstown,374.0,73.0,34.6,0.0,13,Monday,False,2,0,1,154.08596000000003,False,False
2024-02-05 14:00:00,7272,Edgar Street,Bankstown,476.0,68.0,34.6,0.0,14,Monday,False,2,0,1,177.13864,False,False
2024-02-05 15:00:00,7272,Edgar Street,Bankstown,450.0,62.0,34.6,0.0,15,Monday,False,2,0,1,165.72220000000004,False,False
2024-02-05 16:00:00,7272,Edgar Street,Bankstown,498.0,55.0,34.6,0.0,16,Monday,False,2,0,1,173.03132000000002,False,False
2024-02-05 17:00:00,7272,Edgar Street,Bankstown,507.0,44.0,34.6,0.0,17,Monday,False,2,0,1,167.02378000000002,False,False
2024-02-05 18:00:00,7272,Edgar Street,Bankstown,462.0,46.0,34.6,0.0,18,Monday,False,2,0,1,156.69668,False,False
2024-02-05 19:00:00,7272,Edgar Street,Bankstown,353.0,40.0,34.6,0.0,19,Monday,False,2,0,1,123.42302,False,False
2024-02-05 20:00:00,7272,Edgar Street,Bankstown,338.0,27.0,34.6,0.0,20,Monday,False,2,0,1,109.57212,False,False
2024-02-05 21:00:00,7272,Edgar Street,Bankstown,284.0,13.0,34.6,0.0,21,Monday,False,2,0,1,84.68936,False,False
2024-02-05 22:00:00,7272,Edgar Street,Bankstown,186.0,14.0,34.6,0.0,22,Monday,False,2,0,1,59.643640000000005,False,False
2024-02-05 23:00:00,7272,Edgar Street,Bankstown,156.0,10.0,34.6,0.0,23,Monday,False,2,0,1,48.69704,False,False
2024-02-06 00:00:00,7272,Edgar Street,Bankstown,68.0,3.0,25.6,19.6,0,Tuesday,False,2,0,0,20.191920000000003,False,False
2024-02-06 01:00:00,7272,Edgar Street,Bankstown,49.0,6.0,25.6,19.6,1,Tuesday,False,2,0,0,17.47326,False,False
2024-02-06 02:00:00,7272,Edgar Street,Bankstown,22.0,7.0,25.6,19.6,2,Tuesday,False,2,0,0,11.12468,False,False
2024-02-06 03:00:00,7272,Edgar Street,Bankstown,29.0,16.0,25.6,19.6,3,Tuesday,False,2,0,0,19.822460000000003,False,False
2024-02-06 04:00:00,7272,Edgar Street,Bankstown,54.0,11.0,25.6,19.6,4,Tuesday,False,2,0,0,22.59796,False,False
2024-02-06 05:00:00,7272,Edgar Street,Bankstown,184.0,28.0,25.6,19.6,5,Tuesday,False,2,0,0,69.77936,False,False
2024-02-06 06:00:00,7272,Edgar Street,Bankstown,328.0,56.0,25.6,19.6,6,Tuesday,False,2,0,0,129.02512000000002,False,False
2024-02-06 07:00:00,7272,Edgar Street,Bankstown,413.0,58.0,25.6,19.6,7,Tuesday,False,2,0,0,152.93222000000003,False,False
2024-02-06 08:00:00,7272,Edgar Street,Bankstown,529.0,66.0,25.6,19.6,8,Tuesday,False,2,0,0,189.57246,False,False
2024-02-06 09:00:00,7272,Edgar Street,Bankstown,504.0,57.0,25.6,19.6,9,Tuesday,False,2,0,0,176.13456000000002,False,False
2024-02-06 10:00:00,7272,Edgar Street,Bankstown,430.0,75.0,25.6,19.6,10,Tuesday,False,2,0,0,170.35620000000003,False,False
2024-02-06 11:00:00,7272,Edgar Street,Bankstown,408.0,79.0,25.6,19.6,11,Tuesday,False,2,0,0,167.60912000000002,False,False
2024-02-06 12:00:00,7272,Edgar Street,Bankstown,414.0,71.0,25.6,19.6,12,Tuesday,False,2,0,0,163.09636000000003,False,False
2024-02-06 13:00:00,7272,Edgar Street,Bankstown,454.0,71.0,25.6,19.6,13,Tuesday,False,2,0,0,173.62996,False,False
2024-02-06 14:00:00,7272,Edgar Street,Bankstown,443.0,78.0,25.6,19.6,14,Tuesday,False,2,0,0,176.06442,False,False
2024-02-06 15:00:00,7272,Edgar Street,Bankstown,436.0,72.0,25.6,19.6,15,Tuesday,False,2,0,0,169.65144000000004,False,False
2024-02-06 16:00:00,7272,Edgar Street,Bankstown,486.0,50.0,25.6,19.6,16,Tuesday,False,2,0,0,166.06324,False,False
2024-02-06 17:00:00,7272,Edgar Street,Bankstown,512.0,55.0,25.6,19.6,17,Tuesday,False,2,0,0,176.71808,False,False
2024-02-06 18:00:00,7272,Edgar Street,Bankstown,491.0,39.0,25.6,19.6,18,Tuesday,False,2,0,0,159.00234000000003,False,False
2024-02-06 19:00:00,7272,Edgar Street,Bankstown,418.0,40.0,25.6,19.6,19,Tuesday,False,2,0,0,140.54012,False,False
2024-02-06 20:00:00,7272,Edgar Street,Bankstown,363.0,29.0,25.6,19.6,20,Tuesday,False,2,0,0,117.67882000000004,False,False
2024-02-06 21:00:00,7272,Edgar Street,Bankstown,358.0,22.0,25.6,19.6,21,Tuesday,False,2,0,0,111.03092,False,False
2024-02-06 22:00:00,7272,Edgar Street,Bankstown,257.0,21.0,25.6,19.6,22,Tuesday,False,2,0,0,83.67198,False,False
2024-02-06 23:00:00,7272,Edgar Street,Bankstown,143.0,10.0,25.6,19.6,23,Tuesday,False,2,0,0,45.27362,False,False
2024-02-07 00:00:00,7272,Edgar Street,Bankstown,84.0,2.0,26.3,5.0,0,Wednesday,False,2,0,0,23.64376,False,False
2024-02-07 01:00:00,7272,Edgar Street,Bankstown,41.0,6.0,26.3,5.0,1,Wednesday,False,2,0,0,15.36654,False,False
2024-02-07 02:00:00,7272,Edgar Street,Bankstown,32.0,3.0,26.3,5.0,2,Wednesday,False,2,0,0,10.71168,False,False
2024-02-07 03:00:00,7272,Edgar Street,Bankstown,36.0,6.0,26.3,5.0,3,Wednesday,False,2,0,0,14.04984,False,False
2024-02-07 04:00:00,7272,Edgar Street,Bankstown,62.0,15.0,26.3,5.0,4,Wednesday,False,2,0,0,27.75108,False,False
2024-02-07 05:00:00,7272,Edgar Street,Bankstown,209.0,31.0,26.3,5.0,5,Wednesday,False,2,0,0,78.64766,False,False
2024-02-07 06:00:00,7272,Edgar Street,Bankstown,405.0,56.0,26.3,5.0,6,Wednesday,False,2,0,0,149.3023,False,False
2024-02-07 07:00:00,7272,Edgar Street,Bankstown,478.0,59.0,26.3,5.0,7,Wednesday,False,2,0,0,170.81092,False,False
2024-02-07 08:00:00,7272,Edgar Street,Bankstown,508.0,56.0,26.3,5.0,8,Wednesday,False,2,0,0,176.42632000000003,False,False
2024-02-07 09:00:00,7272,Edgar Street,Bankstown,505.0,70.0,26.3,5.0,9,Wednesday,False,2,0,0,186.29870000000005,False,False
2024-02-07 10:00:00,7272,Edgar Street,Bankstown,428.0,88.0,26.3,5.0,10,Wednesday,False,2,0,0,179.73032,False,False
2024-02-07 11:00:00,7272,Edgar Street,Bankstown,434.0,83.0,26.3,5.0,11,Wednesday,False,2,0,0,177.50236,False,False
2024-02-07 12:00:00,7272,Edgar Street,Bankstown,393.0,91.0,26.3,5.0,12,Wednesday,False,2,0,0,172.79822,False,False
2024-02-07 13:00:00,7272,Edgar Street,Bankstown,465.0,87.0,26.3,5.0,13,Wednesday,False,2,0,0,188.71230000000003,False,False
2024-02-07 14:00:00,7272,Edgar Street,Bankstown,467.0,79.0,26.3,5.0,14,Wednesday,False,2,0,0,183.14618,False,False
2024-02-07 15:00:00,7272,Edgar Street,Bankstown,449.0,49.0,26.3,5.0,15,Wednesday,False,2,0,0,155.55806,False,False
2024-02-07 16:00:00,7272,Edgar Street,Bankstown,536.0,49.0,26.3,5.0,16,Wednesday,False,2,0,0,178.46864,False,False
2024-02-07 17:00:00,7272,Edgar Street,Bankstown,553.0,43.0,26.3,5.0,17,Wednesday,False,2,0,0,178.37582000000003,False,False
2024-02-07 18:00:00,7272,Edgar Street,Bankstown,516.0,44.0,26.3,5.0,18,Wednesday,False,2,0,0,169.39384,False,False
2024-02-07 19:00:00,7272,Edgar Street,Bankstown,442.0,36.0,26.3,5.0,19,Wednesday,False,2,0,0,143.81388000000004,False,False
2024-02-07 20:00:00,7272,Edgar Street,Bankstown,351.0,27.0,26.3,5.0,20,Wednesday,False,2,0,0,112.99554,False,False
2024-02-07 21:00:00,7272,Edgar Street,Bankstown,378.0,17.0,26.3,5.0,21,Wednesday,False,2,0,0,112.48972,False,False
2024-02-07 22:00:00,7272,Edgar Street,Bankstown,257.0,18.0,26.3,5.0,22,Wednesday,False,2,0,0,81.38718,False,False
2024-02-07 23:00:00,7272,Edgar Street,Bankstown,134.0,6.0,26.3,5.0,23,Wednesday,False,2,0,0,39.85716,False,False
2024-02-08 00:00:00,7272,Edgar Street,Bankstown,87.0,4.0,25.8,0.0,0,Thursday,False,2,0,0,25.956980000000005,False,False
2024-02-08 01:00:00,7272,Edgar Street,Bankstown,53.0,10.0,25.8,0.0,1,Thursday,False,2,0,0,21.57302,False,False
2024-02-08 02:00:00,7272,Edgar Street,Bankstown,35.0,12.0,25.8,0.0,2,Thursday,False,2,0,0,18.3561,False,False
2024-02-08 03:00:00,7272,Edgar Street,Bankstown,34.0,7.0,25.8,0.0,3,Thursday,False,2,0,0,14.284760000000002,False,False
2024-02-08 04:00:00,7272,Edgar Street,Bankstown,78.0,14.0,25.8,0.0,4,Thursday,False,2,0,0,31.20292,False,False
2024-02-08 05:00:00,7272,Edgar Street,Bankstown,214.0,37.0,25.8,0.0,5,Thursday,False,2,0,0,84.53396000000001,False,False
2024-02-08 06:00:00,7272,Edgar Street,Bankstown,441.0,62.0,25.8,0.0,6,Thursday,False,2,0,0,163.35214000000002,False,False
2024-02-08 07:00:00,7272,Edgar Street,Bankstown,461.0,76.0,25.8,0.0,7,Thursday,False,2,0,0,179.28134,False,False
2024-02-08 08:00:00,7272,Edgar Street,Bankstown,542.0,80.0,25.8,0.0,8,Thursday,False,2,0,0,203.65828000000005,False,False
2024-02-08 09:00:00,7272,Edgar Street,Bankstown,476.0,70.0,25.8,0.0,9,Thursday,False,2,0,0,178.66184,False,False
2024-02-08 10:00:00,7272,Edgar Street,Bankstown,411.0,80.0,25.8,0.0,10,Thursday,False,2,0,0,169.16074000000003,False,False
2024-02-08 11:00:00,7272,Edgar Street,Bankstown,437.0,78.0,25.8,0.0,11,Thursday,False,2,0,0,174.48438000000002,False,False
2024-02-08 12:00:00,7272,Edgar Street,Bankstown,417.0,72.0,25.8,0.0,12,Thursday,False,2,0,0,164.64798000000002,False,False
2024-02-08 13:00:00,7272,Edgar Street,Bankstown,459.0,74.0,25.8,0.0,13,Thursday,False,2,0,0,177.23146000000003,False,False
2024-02-08 14:00:00,7272,Edgar Street,Bankstown,459.0,68.0,25.8,0.0,14,Thursday,False,2,0,0,172.66186000000002,False,False
2024-02-08 15:00:00,7272,Edgar Street,Bankstown,452.0,58.0,25.8,0.0,15,Thursday,False,2,0,0,163.20248,False,False
2024-02-08 16:00:00,7272,Edgar Street,Bankstown,512.0,43.0,25.8,0.0,16,Thursday,False,2,0,0,167.57888000000003,False,False
2024-02-08 17:00:00,7272,Edgar Street,Bankstown,513.0,54.0,25.8,0.0,17,Thursday,False,2,0,0,176.21982000000003,False,False
2024-02-08 18:00:00,7272,Edgar Street,Bankstown,458.0,27.0,25.8,0.0,18,Thursday,False,2,0,0,141.17292,False,False
2024-02-08 19:00:00,7272,Edgar Street,Bankstown,436.0,35.0,25.8,0.0,19,Thursday,False,2,0,0,141.47224,False,False
2024-02-08 20:00:00,7272,Edgar Street,Bankstown,406.0,35.0,25.8,0.0,20,Thursday,False,2,0,0,133.57204,False,False
2024-02-08 21:00:00,7272,Edgar Street,Bankstown,379.0,20.0,25.8,0.0,21,Thursday,False,2,0,0,115.03786,False,False
2024-02-08 22:00:00,7272,Edgar Street,Bankstown,264.0,23.0,25.8,0.0,22,Thursday,False,2,0,0,87.03856,False,False
2024-02-08 23:00:00,7272,Edgar Street,Bankstown,162.0,13.0,25.8,0.0,23,Thursday,False,2,0,0,52.56188,False,False
2024-02-09 00:00:00,7272,Edgar Street,Bankstown,90.0,5.0,25.6,0.0,0,Friday,False,2,0,0,27.5086,False,False
2024-02-09 01:00:00,7272,Edgar Street,Bankstown,39.0,2.0,25.6,0.0,1,Friday,False,2,0,0,11.79346,False,False
2024-02-09 02:00:00,7272,Edgar Street,Bankstown,35.0,7.0,25.6,0.0,2,Friday,False,2,0,0,14.548100000000002,False,False
2024-02-09 03:00:00,7272,Edgar Street,Bankstown,43.0,7.0,25.6,0.0,3,Friday,False,2,0,0,16.65482,False,False
